date,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-12,283.49375000000003,283.68125000000003,287.005,283.6525,290.30541666666664,290.28791666666666,291.29,298.9866666666667,288.0579166666667,284.9241666666667,298.40791666666667,295.29041666666666,298.6870833333333,285.9633333333333,281.3666666666667,282.73041666666666,282.4116666666667,283.97083333333336,279.8102083333333,288.4195833333333,280.9554166666667,294.33750000000003,286.90541666666667,299.72583333333336,280.4425,279.8016666666667,284.23,285.235,280.50166666666667,284.4504166666667,300.534375,299.50083333333333,301.29854166666667,298.76,298.76,298.28000000000003
2012-10-13,283.83583333333337,284.83958333333334,287.5129166666667,285.1716666666667,289.46750000000003,290.3129166666667,288.75854166666664,295.37166666666667,290.34791666666666,283.125,298.74375,298.53416666666664,300.05625000000003,286.9429166666667,277.05,287.19958333333335,283.19083333333333,287.84999999999997,283.55625000000003,292.4941666666667,282.2004166666667,295.9120833333333,288.65625,299.765,282.3825,280.9916666666667,282.96125,283.1920833333333,279.5129166666667,281.7391666666667,300.43541666666664,298.25875,300.9379166666667,298.1354166666667,298.1354166666667,297.62562499999996
2012-10-14,285.0729166666667,286.3308333333334,287.4870833333333,286.05,290.64708333333334,290.41291666666666,289.08125,292.29791666666665,283.7816666666667,282.76916666666665,298.7033333333333,297.63124999999997,298.7270833333333,290.06583333333333,282.8070833333333,289.6516666666667,283.43375,290.2233333333333,284.728125,292.11375,279.7191666666667,296.59625,287.34375,298.5779166666667,280.62083333333334,277.4583333333333,279.5575,279.6691666666666,276.7416666666667,277.9008333333333,299.51624999999996,298.12104166666666,302.12166666666667,299.4175,299.4175,298.5
2012-10-15,286.48041666666666,287.92833333333334,289.60375,287.96999999999997,293.56333333333333,292.9145833333333,291.93895833333335,295.5045833333333,284.55041666666665,283.94875,298.38625,295.8275,298.62375000000003,291.25624999999997,282.69041666666664,292.92125,291.14125,293.7858333333333,293.35020833333334,291.61083333333335,290.37125,297.7583333333333,287.2445833333333,300.1066666666667,291.56166666666667,285.71125,286.3433333333333,287.28458333333333,279.13375,283.62791666666664,299.03041666666667,298.42395833333336,301.56541666666664,298.895,298.895,298.1425
2012-10-16,285.02500000000003,288.7545833333333,290.27375,286.8575,296.1120833333334,295.6433333333333,293.9316666666667,299.6025,286.44666666666666,286.97125,294.78833333333336,293.00124999999997,296.30541666666664,288.15291666666667,282.3329166666667,287.36083333333335,283.38124999999997,290.76375,284.87416666666667,293.65541666666667,285.58,297.60833333333335,292.23041666666666,300.40458333333333,289.03875,285.93083333333334,290.56958333333336,291.2525,285.07958333333335,291.56541666666664,300.5108333333333,298.64145833333333,301.94416666666666,299.3875,299.3875,299.3125
2012-10-17,285.07,287.9058333333333,292.6875,286.4591666666667,294.9420833333333,293.745,294.58958333333334,297.9558333333333,288.27916666666664,289.54041666666666,292.9725,292.40000000000003,292.87833333333333,292.93666666666667,287.93541666666664,289.10125,284.15958333333333,286.8483333333333,282.98125,287.98375,282.60875,295.1275,287.48583333333335,299.81333333333333,282.585,280.7991666666667,285.8070833333333,286.51666666666665,281.68333333333334,286.83208333333334,300.2439583333333,299.84270833333335,302.80625,300.3925,300.3925,300.59
2012-10-18,282.29,282.6958333333333,292.12666666666667,282.6608333333333,296.65749999999997,296.3929166666667,296.19104166666665,297.7895833333333,289.89208333333335,285.64708333333334,295.47541666666666,296.25416666666666,295.14458333333334,290.88916666666665,285.49833333333333,291.31,290.74666666666667,290.4420833333333,289.01979166666666,288.7283333333333,287.9379166666667,293.39875,286.80333333333334,299.78416666666664,283.93916666666667,281.75416666666666,282.32,282.6870833333333,279.2183333333333,280.2441666666667,301.16,299.168125,302.65625,300.47249999999997,300.47249999999997,300.2725
2012-10-19,282.9820833333333,283.44374999999997,293.59875,284.12416666666667,296.90791666666667,296.69916666666666,293.5175,297.77833333333336,287.75208333333336,280.86125,296.2,292.87208333333336,297.08625,284.81625,281.16291666666666,285.8433333333333,284.18874999999997,290.15375,286.79,290.58666666666664,288.0891666666667,296.1116666666667,288.67875,299.5475,286.71083333333337,285.04541666666665,285.38124999999997,284.6779166666667,285.34083333333336,282.99625,299.7708333333333,298.7752083333333,302.0360416666667,300.395,300.395,300.0875
2012-10-20,284.1525,286.3575,292.5075,286.06333333333333,293.86041666666665,293.00875,293.4641666666667,297.6304166666667,287.95958333333334,284.2920833333333,292.2245833333333,289.84625,293.5204166666667,282.9558333333333,281.7758333333333,283.96583333333336,281.35791666666665,286.21375,282.65625,288.6666666666667,284.62708333333336,296.37166666666667,290.1816666666667,299.6958333333333,284.71166666666664,283.465,291.6308333333333,290.96791666666667,285.1433333333334,286.9245833333333,299.65541666666667,297.98,301.6379166666666,299.65749999999997,299.65749999999997,298.97
2012-10-21,281.4170833333333,283.03749999999997,288.9160416666667,280.95395833333333,292.54625,292.4060416666667,293.97041666666667,297.07395833333334,288.10270833333334,289.70479166666667,294.2077083333333,290.9889583333333,291.81916666666666,284.166875,279.064375,284.7652083333333,281.0110416666667,285.48020833333334,282.145625,285.1383333333333,282.21875,292.28041666666667,284.79249999999996,298.52770833333335,282.82979166666667,282.743125,287.7235416666667,289.39416666666665,285.35447916666664,291.49583333333334,297.8485416666667,297.56895833333334,302.0683333333333,298.10625,298.10625,296.7708333333333
2012-10-22,279.22125,280.40458333333333,286.7235416666667,279.9504166666667,292.3802083333333,291.1360416666667,295.82687500000003,298.19125,289.143125,288.426875,299.04062500000003,299.34125,298.520625,289.94625,284.3847916666667,288.50145833333335,283.9014583333333,287.02791666666667,283.7027083333333,287.37208333333336,283.4472916666667,291.79354166666667,286.33166666666665,299.136875,283.09479166666665,284.248125,284.89354166666664,286.3566666666666,283.41052083333335,285.8604166666667,298.8677083333333,297.431875,298.13166666666666,298.66249999999997,298.66249999999997,297.5275
2012-10-23,279.0783333333333,280.89708333333334,286.5466666666667,278.25708333333336,291.55791666666664,291.08208333333334,294.4904166666667,296.0425,288.035,284.035,298.8233333333333,298.39208333333335,298.40916666666664,296.6825,285.4170833333333,293.28291666666667,287.9954166666667,292.71666666666664,289.8666666666667,288.7708333333333,285.31,294.54833333333335,286.85583333333335,298.5933333333333,284.34208333333333,284.20187500000003,285.27833333333336,287.00166666666667,283.39416666666665,285.9745833333333,299.285,297.5175,298.1770833333333,298.55,298.55,297.375
2012-10-24,279.34250000000003,280.13916666666665,285.96541666666667,279.7245833333333,290.68083333333334,289.81333333333333,292.295,295.23041666666666,288.46708333333333,287.98125,297.50416666666666,297.335,297.4372916666667,296.51166666666666,287.06041666666664,293.9941666666667,290.015,291.75875,291.09875,289.81041666666664,290.10041666666666,295.21583333333336,289.06083333333333,299.6041666666667,291.9579166666667,283.92125,286.1433333333333,286.2325,281.09020833333335,284.80083333333334,298.86791666666664,297.75104166666665,299.07041666666663,297.44,297.44,296.08
2012-10-25,279.71104166666663,280.8525,286.2560416666667,280.59020833333335,290.1252083333333,289.3064583333333,290.5260416666667,294.9745833333333,289.6489583333333,282.666875,297.06354166666665,297.1927083333333,297.46625,297.04125,286.484375,295.265625,293.0210416666667,291.06083333333333,292.22312500000004,290.01458333333335,291.7895833333333,296.14166666666665,289.72375,299.46520833333335,291.894375,283.15208333333334,289.1045833333333,287.23333333333335,278.79083333333335,283.66875,297.5252083333333,296.5210416666667,298.3029166666667,297.5175,297.5175,296.09499999999997
2012-10-26,279.65791666666667,280.7808333333333,287.1404166666667,280.59,291.96750000000003,289.5308333333333,288.5395833333333,293.01,284.10875,276.29291666666666,297.2441666666667,295.8879166666666,299.1666666666667,289.4533333333333,278.4145833333333,294.71166666666664,294.47875,291.53000000000003,292.5470833333333,291.0683333333333,291.83125,297.54583333333335,290.19374999999997,298.00791666666663,292.21,286.5420833333333,288.53333333333336,287.69541666666663,280.7079166666667,282.84666666666664,297.5577083333333,296.7595833333333,297.8858333333333,296.565,296.565,295.29
2012-10-27,280.30375,281.2425,287.22041666666667,280.8279166666667,294.33750000000003,292.7141666666667,288.02125,294.90916666666664,278.2920833333333,272.29333333333335,289.83875,284.7595833333333,291.8233333333333,278.0491666666667,275.5879166666667,280.67312499999997,280.01875,287.50624999999997,283.77479166666666,292.8904166666667,286.491875,297.27708333333334,291.585,296.84125,292.0475,286.10812500000003,289.40416666666664,289.09,284.985,284.67541666666665,297.16562500000003,294.505625,297.77416666666664,295.4225,295.4225,294.59250000000003
2012-10-28,280.37791666666664,283.30375,289.6466666666667,282.78333333333336,295.69416666666666,294.3020833333333,287.67104166666667,294.58875,277.50083333333333,274.19041666666664,285.0983333333333,281.7895833333333,286.29395833333336,276.00458333333336,274.93583333333333,278.955,278.59125,281.3491666666667,279.48770833333333,289.3358333333333,281.9477083333333,294.4795833333333,291.08666666666664,297.27666666666664,283.97499999999997,281.28041666666667,289.3595833333333,289.88375,285.685,284.9470833333333,297.0620833333333,295.25937500000003,297.6035416666667,295.53000000000003,295.53000000000003,294.3075
2012-10-29,282.4433333333333,287.5408333333333,290.52333333333337,285.3533333333333,294.26875,292.92333333333335,289.9108333333333,294.9170833333333,282.15291666666667,278.29625,286.94625,282.65958333333333,286.1075,278.05333333333334,274.6666666666667,278.8066666666667,279.7629166666666,283.43041666666664,278.7975,284.0208333333333,280.024375,293.2320833333333,289.6120833333334,296.3808333333333,280.1979166666667,279.3120833333333,286.32166666666666,287.46958333333333,284.3075,284.9795833333333,297.9425,295.9166666666667,296.70520833333336,296.2554166666667,296.2554166666667,295.1358333333333
2012-10-30,282.90208333333334,288.46958333333333,288.44125,285.97999999999996,292.34083333333336,291.78791666666666,290.15000000000003,294.98083333333335,284.9633333333333,283.87916666666666,285.17833333333334,284.1429166666667,286.0060416666667,280.6333333333333,276.2629166666667,279.06333333333333,279.4504166666666,280.5370833333333,278.74375000000003,282.0491666666667,278.9920833333333,287.44875,282.505,292.83375,278.74083333333334,277.71541666666667,285.31333333333333,286.78041666666667,284.8075,285.9316666666667,298.6354166666667,296.2260416666667,297.73291666666665,298.6870833333333,298.6870833333333,296.99291666666664
2012-10-31,284.47875,287.4275,287.40375,285.8475,290.62125,289.8616666666667,290.49875000000003,294.87125,286.19958333333335,284.66291666666666,287.18833333333333,287.14708333333334,287.89125,280.35041666666666,276.2245833333333,280.27416666666664,279.07958333333335,281.6325,278.441875,281.3541666666667,278.22499999999997,285.34499999999997,281.15375,290.88625,278.59208333333333,281.51875,281.96375,286.2008333333333,288.7858333333333,289.5720833333333,298.82145833333334,296.83479166666666,299.078125,298.8541666666667,298.8541666666667,297.28124999999994
2012-11-01,283.90375,286.93416666666667,288.12791666666664,286.4241666666667,289.825,289.5991666666667,290.71458333333334,294.27,285.76958333333334,285.9316666666667,292.00208333333336,292.12666666666667,292.73,282.1483333333333,274.8179166666667,280.18958333333336,278.28375,281.0225,277.98291666666665,282.2625,277.83875,287.37791666666664,281.79625,291.24916666666667,276.7245833333333,281.02625,279.975,282.36375,286.33208333333334,285.3120833333333,297.26895833333333,295.96375,299.0541666666667,298.92,298.92,297.07458333333335
2012-11-02,284.2604166666667,285.68625000000003,288.85541666666666,285.1425,289.02958333333333,290.15625,290.99708333333336,294.22583333333336,283.51375,285.00708333333336,293.88375,292.24666666666667,295.0791666666667,285.16041666666666,278.57666666666665,281.06916666666666,279.3566666666667,279.60541666666666,278.91333333333336,282.22208333333333,279.35729166666664,290.36833333333334,281.8879166666667,293.485,277.3354166666667,280.1204166666667,280.65416666666664,281.45625,280.71708333333333,282.8183333333333,298.25458333333336,298.1864583333333,299.95916666666665,300.10791666666665,300.10791666666665,299.26666666666665
2012-11-03,284.615,285.19166666666666,286.38625,285.2716666666667,289.0183333333333,289.8854166666667,291.29875,294.46999999999997,285.2945833333333,284.1254166666667,294.56,295.73583333333335,296.3704166666667,284.79083333333335,272.92333333333335,281.81416666666667,278.8933333333334,285.59041666666667,279.96708333333333,285.4866666666667,278.4845833333333,288.0175,283.29,295.2870833333333,276.68874999999997,276.87062499999996,281.26458333333335,282.51875,278.01916666666665,282.2495833333333,299.0754166666666,298.2872916666667,300.51,299.50624999999997,299.50624999999997,298.9954166666667
2012-11-04,284.39416666666665,285.85729166666664,287.12937500000004,285.164375,289.6852083333333,288.8879166666666,289.76395833333333,294.0625,284.38854166666664,280.34375,294.83229166666666,295.90166666666664,295.0308333333333,282.0985416666667,276.17125,281.40729166666665,278.785625,285.72375,277.14729166666666,288.390625,277.47041666666667,291.96375,283.31416666666667,294.068125,276.645,275.9216666666667,280.08958333333334,280.6429166666667,277.85645833333336,281.07729166666667,299.95458333333335,298.59583333333336,299.671875,298.78125,298.78125,298.9995833333333
2012-11-05,284.28833333333336,288.25124999999997,289.59520833333335,286.2704166666667,292.04875,291.77270833333336,290.6145833333333,294.70187500000003,283.34541666666667,281.9004166666667,293.99104166666666,291.1502083333333,293.8483333333333,281.335625,276.2860416666667,277.98562499999997,277.6020833333333,283.1464583333333,276.59875,289.649375,275.745,292.82750000000004,284.6045833333333,294.42812499999997,276.45458333333335,274.8022916666667,278.719375,279.71416666666664,276.7139583333333,279.56583333333333,299.4347916666666,297.2914583333333,299.9170833333333,298.6045833333333,298.6045833333333,297.9008333333333
2012-11-06,285.00375,289.06916666666666,292.7445833333333,286.3695833333333,299.34375,299.25916666666666,294.43645833333335,297.74708333333336,285.60270833333334,284.111875,296.8383333333333,292.4685416666667,296.7704166666667,283.096875,277.210625,280.25937500000003,279.02333333333337,281.780625,277.21875,286.831875,276.35583333333335,294.5885416666667,284.79375,297.0879166666667,276.2395833333333,274.84,277.43916666666667,279.1816666666667,274.75395833333334,278.3483333333333,296.7027083333333,297.3441666666667,297.42375,299.2404166666667,299.2404166666667,297.29833333333335
2012-11-07,282.02,285.25375,291.37875,282.5579166666667,294.28333333333336,291.7454166666667,292.83520833333336,295.41541666666666,285.45625,285.6870833333333,292.2245833333333,287.60166666666663,292.17854166666666,281.24916666666667,278.16375,279.6720833333333,275.96208333333334,280.47375,276.37958333333336,282.77,275.99916666666667,289.20125,279.43541666666664,296.16041666666666,275.7395833333333,273.07875,274.97625,275.06,272.11875000000003,273.43083333333334,299.0075,297.6802083333333,299.80020833333333,298.945,298.98499999999996,297.58458333333334
2012-11-08,281.81708333333336,283.2625,288.1304166666667,282.81541666666664,291.08666666666664,289.67625,291.18416666666667,294.77375,284.4066666666667,285.46250000000003,290.14708333333334,288.805,291.17875,281.1483333333333,277.7604166666667,280.8016666666667,278.68333333333334,281.54,279.81625,281.3229166666667,277.15333333333336,285.79083333333335,277.6741666666667,294.1920833333333,275.015,275.9220833333333,275.50624999999997,275.5833333333333,271.3279166666667,274.76125,297.155,296.4120833333333,298.6525,297.43625000000003,297.43625000000003,296.03916666666663
2012-11-09,279.1070833333333,279.1716666666667,286.1766666666667,278.7054166666667,289.6045833333333,289.73833333333334,292.726875,294.0158333333333,284.37708333333336,283.90333333333336,291.94666666666666,290.6454166666667,292.0152083333333,282.6879166666667,278.4633333333333,278.3691666666667,279.63624999999996,280.06666666666666,277.2129166666667,280.7545833333333,276.368125,284.84541666666667,281.9,289.85583333333335,274.18958333333336,274.36229166666664,277.90833333333336,276.80833333333334,273.91125,275.15000000000003,297.2008333333333,296.02125,297.48729166666664,295.91041666666666,295.91041666666666,294.9316666666667
2012-11-10,277.9825,277.94625,282.7608333333333,277.53749999999997,288.02,288.64458333333334,289.774375,293.47791666666666,283.4458333333333,281.21208333333334,294.18416666666667,295.0420833333333,294.16125,288.9483333333333,278.71375,285.02,279.53625,281.00291666666664,279.4795833333333,282.1075,277.79833333333335,284.99875000000003,282.52458333333334,291.47541666666666,276.77708333333334,278.12916666666666,279.1620833333333,279.59166666666664,273.23291666666665,279.30375,294.60833333333335,294.3535416666667,295.56104166666665,295.2270833333333,295.2270833333333,293.5629166666667
2012-11-11,276.9941666666667,276.8308333333333,283.195,275.5058333333333,285.25375,286.6766666666667,282.01708333333335,288.09791666666666,280.7191666666667,281.00458333333336,294.595,295.28041666666667,295.23020833333334,293.73625,282.18416666666667,291.78875,286.75916666666666,286.53458333333333,287.15291666666667,283.09666666666664,283.3441666666667,286.52791666666667,283.65708333333333,294.95958333333334,282.90625,280.59875,279.415,280.7425,275.9275,278.885,294.26125,292.9375,293.83937499999996,294.17,294.17,291.8641666666667
2012-11-12,277.18333333333334,277.40270833333335,282.6379166666667,276.42583333333334,284.828125,286.32979166666667,281.13375,285.1716666666667,273.7425,270.57166666666666,296.05375,293.33958333333334,297.64979166666666,283.741875,279.83708333333334,289.39,289.1479166666667,288.80125000000004,288.47541666666666,286.86854166666666,287.193125,293.3875,287.55833333333334,296.9197916666667,287.11875,284.53375,284.74395833333335,285.25333333333333,275.57520833333336,281.97583333333336,290.55604166666666,291.231875,291.03458333333333,292.73041666666666,292.73041666666666,291.1308333333333
2012-11-13,278.02916666666664,280.91,282.57,280.02833333333336,286.84666666666664,285.61708333333337,279.72291666666666,285.6770833333333,271.56041666666664,271.93583333333333,289.08958333333334,281.38875,290.43083333333334,273.6175,267.90791666666667,277.6041666666667,276.75666666666666,286.5545833333333,281.7183333333333,288.70166666666665,284.1675,293.5775,289.1745833333333,297.06416666666667,289.8875,286.3179166666667,285.46208333333334,284.93375,278.78791666666666,286.3666666666667,290.90708333333333,290.918125,291.40208333333334,292.22375,292.22375,290.56333333333333
2012-11-14,280.3520833333333,282.45416666666665,284.30875,282.35375,289.39458333333334,287.7583333333333,282.6458333333333,287.9504166666666,274.31,276.92291666666665,283.08208333333334,280.59499999999997,284.44916666666666,276.97208333333333,269.755,275.80541666666664,273.00375,276.01166666666666,273.88375,280.9870833333333,274.91833333333335,292.8704166666667,285.86291666666665,297.08166666666665,275.6383333333333,276.6720833333333,283.50416666666666,284.29,281.61041666666665,286.28458333333333,292.87333333333333,292.031875,292.64125,292.55625000000003,292.55625000000003,290.72666666666663
2012-11-15,280.93416666666667,283.14458333333334,286.9795833333333,281.99333333333334,290.34625,288.46,283.58666666666664,289.8704166666667,277.27791666666667,276.7091666666667,284.25875,283.8175,285.84250000000003,281.21666666666664,277.5358333333333,276.84375,275.09291666666667,277.28458333333333,274.28249999999997,279.99916666666667,273.63666666666666,290.31041666666664,279.05041666666665,296.33750000000003,274.98833333333334,276.02187499999997,277.27458333333334,278.15375,273.5308333333333,277.93333333333334,294.23875,293.140625,292.69458333333336,293.22583333333336,293.22583333333336,291.4733333333333
2012-11-16,280.1722916666667,280.660625,287.00708333333336,279.6425,289.01270833333336,290.28416666666664,286.2608333333333,291.87145833333335,278.34166666666664,277.01395833333333,285.5527083333333,283.53770833333334,285.25437500000004,279.96791666666667,277.863125,277.43416666666667,277.03041666666667,278.3233333333333,275.59,281.21770833333335,276.0025,289.5964583333333,279.4558333333333,296.88666666666666,275.7841666666667,276.92520833333333,277.09229166666665,278.56145833333335,273.2860416666667,276.4272916666667,291.7610416666667,292.66,290.4314583333333,294.49291666666664,294.49291666666664,292.71083333333337
2012-11-17,279.93125000000003,281.62208333333336,288.37375000000003,279.23375000000004,290.14375,290.9058333333333,287.0925,292.8170833333333,281.72125,279.0545833333333,289.50875,285.58166666666665,286.93354166666666,281.6091666666667,274.80041666666665,280.8704166666667,279.635,280.935,278.04833333333335,283.04625,278.3625,286.76625,280.5566666666667,295.90458333333333,277.6558333333333,278.2866666666667,278.3908333333333,278.87583333333333,273.66875,277.32666666666665,292.89500000000004,295.35520833333334,294.171875,295.8795833333333,295.8795833333333,293.7470833333333
2012-11-18,281.76458333333335,281.62666666666667,287.6504166666667,281.9760416666667,289.99354166666666,290.0004166666667,287.4483333333333,289.9760416666667,279.99854166666665,281.9264583333333,285.6875,283.219375,285.663125,281.754375,278.659375,278.7079166666667,277.85729166666664,279.936875,278.09875,281.09520833333335,277.565,287.4816666666667,280.35166666666663,295.03770833333334,277.58375,278.25854166666664,277.64687499999997,278.1075,272.72729166666664,275.7870833333333,295.40208333333334,296.374375,296.45916666666665,296.4691666666667,296.4691666666667,294.2775
2012-11-19,280.1054166666667,280.30875,286.2629166666667,279.8325,289.5629166666667,289.84208333333333,289.9120833333333,290.89416666666665,281.2545833333333,281.70958333333334,286.4895833333333,284.6745833333334,286.41833333333335,283.19625,283.4116666666667,279.4508333333333,279.24791666666664,280.325,279.54041666666666,282.91,278.9270833333333,287.795,282.61708333333337,295.9945833333333,278.8645833333333,278.04541666666665,277.40833333333336,277.9191666666667,271.05833333333334,274.54541666666665,295.765,293.5570833333333,293.664375,295.3304166666667,295.3304166666667,293.55291666666665
2012-11-20,281.2295833333333,283.88124999999997,286.82708333333335,282.45416666666665,288.2425,287.79375,287.54395833333336,290.5670833333333,279.91333333333336,280.99708333333336,290.12,289.93458333333336,288.72666666666663,286.66625,283.92791666666665,281.9225,282.0258333333333,281.0620833333333,280.18104166666666,283.66875,278.136875,286.90416666666664,285.0808333333333,293.18375,278.26375,278.22291666666666,279.31041666666664,278.25875,272.6191666666667,275.02625,293.7283333333333,293.2160416666666,291.44187500000004,293.91833333333335,293.91833333333335,292.20958333333334
